product_name,unit,subcategory,parent_category,avg_final_price,avg_marked_price,days_observed,promo_rate,avg_discount_depth,price_volatility,n_price_changes,max_daily_jump_pct,ever_promoted,always_promoted,marked_price_changes,promo_streak_max,promo_streak_avg,marked_price_increased,brand_name,brand_quadrant,is_premium,is_high_recognition,is_branded,is_house_brand,import_origin,is_import,has_health_claim,has_freshness_claim,name_length,unit_type,pack_count,uncertain_pack_count,size_ml,size_g,ln_pack_size,price_per_100ml,price_per_100g,ln_price_per_unit,marked_price_per_100ml,marked_price_per_100g,ln_marked_price_per_unit
Táo Tessa Hà Lan,1KG,Trái cây tươi,Rau - Củ - Trái Cây,116242.02898550723,125000.0,69,0.3768115942028985,0.1859384615384615,0.0985605720546939,4,0.2626262626262625,1,0,1,13,6.5,0,,,0,0,0,0,domestic,0,0,0,4,weight,1,False,,1000.0,6.907755278982137,,11624.202898550724,9.360844660238069,,12500.0,9.433483923290392
Táo Tessa Hà Lan (6 trái/hộp),Hộp,Trái cây tươi,Rau - Củ - Trái Cây,99000.0,99000.0,69,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,,,,,,,,
Táo rockit New Zealand (hộp 3 trái),Hộp,Trái cây tươi,Rau - Củ - Trái Cây,119900.0,119900.0,75,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,,,,,,,,
Táo xanh,1KG,Trái cây tươi,Rau - Củ - Trái Cây,64102.7027027027,65256.75675675676,74,0.1891891891891892,0.0938461538461538,0.0485638387298528,4,0.1035653650254668,1,0,3,14,14.0,0,,,0,0,0,0,domestic,0,0,0,2,weight,1,False,,1000.0,6.907755278982137,,6410.27027027027,8.765656712874561,,6525.675675675676,8.783499778657463
Táo xanh Pháp,1KG,Trái cây tươi,Rau - Củ - Trái Cây,79900.0,79900.0,49,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,Pháp,1,0,0,3,weight,1,False,,1000.0,6.907755278982137,,7990.0,8.98594603876032,,7990.0,8.98594603876032
Táo Đỏ Mỹ,1KG,Trái cây tươi,Rau - Củ - Trái Cây,109642.85714285714,110107.14285714286,56,0.0357142857142857,0.1160714285714285,0.0435647729234144,3,0.1313131313131312,1,0,3,2,2.0,1,,,0,0,0,0,Mỹ,1,0,0,3,weight,1,False,,1000.0,6.907755278982137,,10964.285714285714,9.30239851639413,,11010.714285714286,9.306624103699038
Táo đỏ Tân Cương thượng hạng Devie 250g,Hộp,Trái cây tươi,Rau - Củ - Trái Cây,91400.0,91400.0,22,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,250.0,5.521460917862246,,36560.0,10.506710025568086,,36560.0,10.506710025568086
Tỏi củ Hải Dương 100g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,9900.0,9900.0,26,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,100.0,4.605170185988092,,9900.0,9.20029003612268,,9900.0,9.20029003612268
Tỏi củ Hải Dương hộp 300g,Hộp,"Củ, Quả",Rau - Củ - Trái Cây,26900.0,26900.0,64,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,300.0,5.703782474656201,,8966.666666666666,9.10126927692182,,8966.666666666666,9.10126927692182
Tỏi củ Lý Sơn 100g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,14900.0,14900.0,2,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,100.0,4.605170185988092,,14900.0,9.60911649193355,,14900.0,9.60911649193355
Tỏi tây gói 100g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,9900.0,9900.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,4,count,1,False,,100.0,4.605170185988092,,9900.0,9.20029003612268,,9900.0,9.20029003612268
Việt quất New Zealand hộp 125g,Hộp,Trái cây tươi,Rau - Củ - Trái Cây,133827.58620689655,133827.58620689655,29,0.0,,0.0619431718526082,3,0.0719424460431654,0,0,3,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,125.0,4.8283137373023015,,107062.06896551725,11.58116402905036,,107062.06896551725,11.58116402905036
Việt quất tươi New Zealand hộp 125g,Hộp,Trái cây tươi,Rau - Củ - Trái Cây,140063.82978723405,140063.82978723405,47,0.0,,0.0717583551218264,2,0.1342281879194631,0,0,2,0,0.0,0,,,0,0,0,0,domestic,0,0,1,7,count,1,False,,125.0,4.8283137373023015,,112051.06382978724,11.626709973425745,,112051.06382978724,11.626709973425745
Xoài Cát Chu Chú Chín,1KG,Trái cây tươi,Rau - Củ - Trái Cây,84856.33802816902,84856.33802816902,71,0.0,,0.0100149143408902,2,0.06,0,0,2,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,weight,1,False,,1000.0,6.907755278982137,,8485.633802816901,9.046129871733918,,8485.633802816901,9.046129871733918
Xoài cát chu,1KG,Trái cây tươi,Rau - Củ - Trái Cây,75000.0,75000.0,44,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,3,weight,1,False,,1000.0,6.907755278982137,,7500.0,8.922658299524402,,7500.0,8.922658299524402
Xoài cát chu bao vàng,1KG,Trái cây tươi,Rau - Củ - Trái Cây,72040.84507042254,73267.60563380281,71,0.1408450704225352,0.1169115879828326,0.0537351141899008,5,0.1538461538461537,1,0,3,7,5.0,1,,,0,0,0,0,domestic,0,0,0,5,weight,1,False,,1000.0,6.907755278982137,,7204.084507042254,8.882403436799262,,7326.760563380281,8.899288754955373
Xoài dài giống Đài Loan,1KG,Trái cây tươi,Rau - Củ - Trái Cây,47832.94117647059,49410.58823529412,85,0.1294117647058823,0.2487940630797774,0.0951839135444209,5,0.2928759894459103,1,0,3,7,5.5,1,,,0,0,0,0,domestic,0,0,0,5,weight,1,False,,1000.0,6.907755278982137,,4783.294117647059,8.472884734084738,,4941.058823529412,8.505334923961973
Xoài giống Úc,1KG,Trái cây tươi,Rau - Củ - Trái Cây,66466.66666666667,66466.66666666667,81,0.0,,0.0794669468324566,5,0.1538461538461537,0,0,5,0,0.0,1,,,0,0,0,0,Úc,1,0,0,3,weight,1,False,,1000.0,6.907755278982137,,6646.666666666667,8.80187075484772,,6646.666666666667,8.80187075484772
Xoài keo bao vàng,1KG,Trái cây tươi,Rau - Củ - Trái Cây,40957.35294117647,41780.882352941175,68,0.1029411764705882,0.200501253132832,0.0999260415200695,4,0.2507836990595611,1,0,3,7,7.0,1,,,0,0,0,0,domestic,0,0,0,4,weight,1,False,,1000.0,6.907755278982137,,4095.735294117647,8.31770153917147,,4178.088235294117,8.337609060920343
Xoài tứ quý,1KG,Trái cây tươi,Rau - Củ - Trái Cây,55776.71232876712,55776.71232876712,73,0.0,,0.0107510358968542,2,0.0536672629695885,0,0,2,0,0.0,0,,,0,0,0,0,domestic,0,0,0,3,weight,1,False,,1000.0,6.907755278982137,,5577.671232876712,8.626526626485672,,5577.671232876712,8.626526626485672
Xoài Đỏ giống Đài Loan,1KG,Trái cây tươi,Rau - Củ - Trái Cây,71571.42857142857,71571.42857142857,49,0.0,,0.0986325549513184,2,0.2153846153846152,0,0,2,0,0.0,1,,,0,0,0,0,domestic,0,0,0,5,weight,1,False,,1000.0,6.907755278982137,,7157.142857142857,8.875866138017642,,7157.142857142857,8.875866138017642
Xà Lách Crispy HFG300g,Gói,Rau Lá,Rau - Củ - Trái Cây,32900.0,32900.0,1,0.0,,,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,4,count,1,False,,300.0,5.703782474656201,,10966.666666666666,9.302615648085354,,10966.666666666666,9.302615648085354
Xà lách iceberg WinEco 300g,Gói,Rau Lá,Rau - Củ - Trái Cây,17520.0,21900.0,35,1.0,0.2,0.0,1,0.0,1,1,1,35,35.0,0,,,0,0,0,1,domestic,0,0,0,5,count,1,False,,300.0,5.703782474656201,,5840.0,8.672486075822272,,7300.0,8.895629627136483
Xà lách lolo xanh 300g,Gói,Rau Lá,Rau - Củ - Trái Cây,14900.0,14900.0,8,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,300.0,5.703782474656201,,4966.666666666667,8.510504203265441,,4966.666666666667,8.510504203265441
Xà lách lolo xanh Globalgap 300g,Gói,Rau Lá,Rau - Củ - Trái Cây,32955.555555555555,32955.555555555555,54,0.0,,0.0123878442824503,2,0.0911854103343465,0,0,2,0,0.0,1,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,300.0,5.703782474656201,,10985.185185185184,9.30430284268164,,10985.185185185184,9.30430284268164
Xà lách lolo xanh WinEco 300g,Gói,Rau Lá,Rau - Củ - Trái Cây,12093.186813186812,15116.483516483517,91,1.0,0.1999999999999999,0.2282255811918427,7,0.317829457364341,1,1,7,91,91.0,1,,,0,0,0,1,domestic,0,0,0,6,count,1,False,,300.0,5.703782474656201,,4031.0622710622706,8.301785211041079,,5038.827838827839,8.52492876235529
Xà lách mỡ WinEco 300g,Gói,Rau Lá,Rau - Củ - Trái Cây,19600.0,24500.0,92,1.0,0.2,0.0,1,0.0,1,1,1,92,92.0,0,,,0,0,0,1,domestic,0,0,0,5,count,1,False,,300.0,5.703782474656201,,6533.333333333333,8.784672556550499,,8166.666666666667,9.00781610786471
Đu đủ ruột đỏ,1.5KG,Trái cây tươi,Rau - Củ - Trái Cây,49296.26865671642,49296.26865671642,67,0.0,,0.06653587481305,4,0.1705685618729098,0,0,4,0,0.0,1,,,0,0,0,0,domestic,0,0,0,4,weight,1,False,,1500.0,7.313220387090301,,3286.417910447761,8.097553469587865,,3286.417910447761,8.097553469587865
Đậu bắp gói 300g,Khay,"Củ, Quả",Rau - Củ - Trái Cây,19298.55072463768,19298.55072463768,69,0.0,,0.040426654303641,3,0.0703517587939698,0,0,3,0,0.0,0,,,0,0,0,0,domestic,0,0,0,4,unknown,1,False,,300.0,5.703782474656201,,6432.850241545893,8.769172991417637,,6432.850241545893,8.769172991417637
Đậu cove nhật 300g,Khay,"Củ, Quả",Rau - Củ - Trái Cây,14455.555555555557,14455.555555555557,9,0.0,,0.2135310435524842,2,0.3517587939698492,0,0,2,0,0.0,0,,,0,0,0,0,Nhật,1,0,0,4,unknown,1,False,,300.0,5.703782474656201,,4818.518518518519,8.480221798496268,,4818.518518518519,8.480221798496268
Đậu cove xanh gói 500g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,13809.09090909091,13809.09090909091,66,0.0,,0.1864202849401497,8,0.4499999999999999,0,0,8,0,0.0,1,,,0,0,0,0,domestic,0,0,0,5,count,1,False,,500.0,6.214608098422191,,2761.818181818182,7.923644503351394,,2761.818181818182,7.923644503351394
Đậu tươi hỗn hợp 100g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,35000.0,35000.0,37,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,1,5,count,1,False,,100.0,4.605170185988092,,35000.0,10.46310334047155,,35000.0,10.46310334047155
Ổi lê,1 KG,Trái cây tươi,Rau - Củ - Trái Cây,36250.87719298246,36250.87719298246,57,0.0,,0.0314917433906158,2,0.1114206128133705,0,0,2,0,0.0,1,,,0,0,0,0,domestic,0,0,0,2,weight,1,False,,1000.0,6.907755278982137,,3625.0877192982457,8.1956337654231,,3625.0877192982457,8.1956337654231
Ớt Chuông màu baby HFG 250g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,33900.0,33900.0,22,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,250.0,5.521460917862246,,13560.0,9.514879561494386,,13560.0,9.514879561494386
Ớt cay 50g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,8562.31884057971,8562.31884057971,69,0.0,,0.0986356932140336,5,0.3333333333333332,0,0,5,0,0.0,1,,,0,0,0,0,domestic,0,0,0,3,count,1,False,,50.0,3.912023005428146,,17124.63768115942,9.748273505602048,,17124.63768115942,9.748273505602048
Ớt chuông đỏ Globalgap 400g,Khay,"Củ, Quả",Rau - Củ - Trái Cây,39900.0,39900.0,40,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,5,unknown,1,False,,400.0,5.991464547107982,,9975.0,9.207837241758064,,9975.0,9.207837241758064
Ớt sừng 100g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,16978.947368421053,16978.947368421053,38,0.0,,0.132322586121659,4,0.404040404040404,0,0,4,0,0.0,1,,,0,0,0,0,domestic,0,0,0,3,count,1,False,,100.0,4.605170185988092,,16978.947368421053,9.739729465506805,,16978.947368421053,9.739729465506805
Ớt trái cây 150g,Gói,"Củ, Quả",Rau - Củ - Trái Cây,25900.0,25900.0,54,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,4,count,1,False,,150.0,5.0106352940962555,,17266.666666666668,9.756533139579465,,17266.666666666668,9.756533139579465
Big roll Taokeanoi vị mực 3g/3.6g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,8600.0,8600.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Taokeanoi,niche_professional,1,0,1,0,domestic,0,0,0,6,count,1,False,,3.6,1.2809338454620642,,238888.88888888885,12.383753822767625,,238888.88888888885,12.383753822767625
Bim bim Poppedcorn quẩy soắn 280g,Gói,Bánh Snack,Bánh Kẹo,60400.0,60400.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,280.0,5.634789603169249,,21571.428571428572,9.979124966741749,,21571.428571428572,9.979124966741749
Bánh AFC cốm non 109g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,23800.0,23800.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Afc,local_value,0,0,1,0,domestic,0,0,0,5,count,1,False,,109.0,4.6913478822291435,,21834.8623853211,9.991263163418514,,21834.8623853211,9.991263163418514
Bánh Bouchee Lotte Chocolat socola 162 g,Hộp,Kẹo - Chocolate,Bánh Kẹo,29473.333333333332,29900.0,15,0.0666666666666666,0.2140468227424749,0.0560667120916703,2,0.2723404255319148,1,0,1,1,1.0,0,Lotte,prestige_leader,1,1,1,0,domestic,0,0,0,7,count,1,False,,162.0,5.087596335232384,,18193.415637860082,9.808815029467832,,18456.790123456787,9.823187610134484
Bánh Bông Lan Cuộn Kem Dâu Tipo hộp 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,28100.0,28100.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,9,count,1,False,,180.0,5.19295685089021,,15611.111111111111,9.655738190419719,,15611.111111111111,9.655738190419719
Bánh Bông Lan Ăn Sáng C'est Bon Sợi Thịt Gà Nhân Kem Phô Mai (Gói 5 cái),Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,19532.25806451613,22000.0,31,0.4838709677419355,0.2318181818181818,0.1326422465977216,2,0.2318181818181818,1,0,1,15,15.0,0,,,0,0,0,0,domestic,0,0,0,17,count,1,False,,,,,,,,,
Bánh Choco Phaner Marshmallow P&N Chocolate gói 216g,Gói,Kẹo - Chocolate,Bánh Kẹo,25200.0,25200.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,216.0,5.375278407684165,,11666.666666666666,9.36449105180344,,11666.666666666666,9.36449105180344
Bánh Choco-Pie Orion hộp 198g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,32408.108108108107,34500.0,37,0.2432432432432432,0.2492753623188405,0.1154231520966619,2,0.332046332046332,1,0,1,9,9.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,198.0,5.288267030694535,,16367.731367731367,9.703067076016856,,17424.242424242424,9.765617758313008
Bánh Choco-Pie Orion hộp 396g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,54333.333333333336,58200.0,36,0.4444444444444444,0.1494845360824742,0.080694255587246,2,0.1757575757575757,1,0,1,16,16.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,396.0,5.981414211254481,,13720.538720538721,9.526649165854401,,14696.969696969698,9.59539660845314
Bánh Chocopie 2P 66g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,10217.391304347826,11000.0,23,0.391304347826087,0.1818181818181818,0.0976787253191527,2,0.2222222222222223,1,0,1,9,9.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,4,count,1,False,,66.0,4.189654742026425,,15480.895915678524,9.647362021158813,,16666.666666666664,9.721165995742174
Bánh Chocopie Orion vị cacao 360g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,57915.0,58200.0,20,0.05,0.0979381443298969,0.0220074030419559,2,0.1085714285714285,1,0,1,1,1.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,360.0,5.886104031450156,,16087.5,9.685797851904383,,16166.666666666666,9.690706788257465
Bánh Chocopie dưa hấu 336g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,53900.0,60500.0,7,1.0,0.109090909090909,0.0,1,0.0,1,1,1,7,7.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,5,count,1,False,,336.0,5.817111159963204,,16041.666666666668,9.682944782921975,,18005.95238095238,9.79845767004382
Bánh Cosy Socola Yến Mạch 163.2g,Gói,Kẹo - Chocolate,Bánh Kẹo,21500.0,21500.0,17,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Cosy,household_giant,0,1,1,0,domestic,0,0,0,6,count,1,False,,163.2,5.094976442530006,,13174.019607843138,9.486001957573839,,13174.019607843138,9.486001957573839
Bánh Custas kem trứng Orion hộp 276g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,60000.0,60000.0,24,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,276.0,5.62040086571715,,21739.13043478261,9.986869161475179,,21739.13043478261,9.986869161475179
Bánh Gouté mè giòn tan Orion hộp 475.2g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,147082.85714285713,154900.0,35,0.5714285714285714,0.0883150419625564,0.0470895017201798,3,0.1032924467398321,1,0,1,16,10.0,0,Orion,household_giant,0,1,1,0,domestic,0,0,0,8,count,1,False,,475.2,6.1637357680484355,,30951.779701779702,10.340185778940304,,32596.80134680135,10.391969444344616
Bánh Gullon ăn kiêng không đường nhiều chất xơ 170g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,71300.0,71300.0,33,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Gullon,niche_professional,1,0,1,0,domestic,0,1,0,10,count,1,False,,170.0,5.135798437050262,,41941.17647058824,10.644023355340217,,41941.17647058824,10.644023355340217
Bánh Kenju kem dẻo Richy túi 186g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,43480.769230769234,45500.0,26,0.1923076923076923,0.2307692307692307,0.0970577125271563,2,0.2307692307692307,1,0,1,5,5.0,0,Richy,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,186.0,5.225746673713202,,23376.7576509512,10.059497544953569,,24462.365591397847,10.104891117213931
Bánh Ladyfingers nguyên gốc Ý Vicenzovo Matilde Vicenzi hộp 400g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,217209.67741935485,296400.0,31,0.8709677419354839,0.3067551357025041,0.1529477128182145,3,0.4600985221674876,1,0,1,20,13.5,0,Matilde Vicenzi,niche_professional,1,0,1,0,Ý,1,0,0,10,count,1,False,,400.0,5.991464547107982,,54302.41935483871,10.902324060267198,,74100.0,11.213170811284177
Bánh Loacker Socola Quadratini 125g,Gói,Kẹo - Chocolate,Bánh Kẹo,66000.0,66000.0,35,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Loacker,niche_professional,1,0,1,0,domestic,0,0,0,5,count,1,False,,125.0,4.8283137373023015,,52800.0,10.874266469694353,,52800.0,10.874266469694353
Bánh Lotte Bouchee Chocolat socola 324g,Hộp,Kẹo - Chocolate,Bánh Kẹo,52047.82608695652,56900.0,23,0.391304347826087,0.2179261862917399,0.1188855590928122,2,0.2786516853932583,1,0,1,9,9.0,0,Lotte,prestige_leader,1,1,1,0,domestic,0,0,0,6,count,1,False,,324.0,5.780743515792329,,16064.143853998925,9.684344977506074,,17561.728395061727,9.773477290310185
"Bánh Lotte Socola Pie Chocolat 169,8g",Hộp,Kẹo - Chocolate,Bánh Kẹo,27395.652173913044,29900.0,23,0.391304347826087,0.2140468227424749,0.1165757839073207,2,0.2723404255319148,1,0,1,9,9.0,0,Lotte,prestige_leader,1,1,1,0,domestic,0,0,0,6,count,1,False,,169.8,5.134621273877247,,16134.070773800378,9.688688512111842,,17608.951707891636,9.776162671489622
Bánh Mochi Qidea thập cẩm 450g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,128000.0,128000.0,4,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,450.0,6.1092475827643655,,28444.444444444445,10.25570814612548,,28444.444444444445,10.25570814612548
Bánh Mochi Royal Family trà sữa 210g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,68700.0,68700.0,18,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,210.0,5.3471075307174685,,32714.285714285714,10.395567133481064,,32714.285714285714,10.395567133481064
Bánh Mochi hỗn hợp SanShuGong 300g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,154446.875,163000.0,32,0.53125,0.0987730061349693,0.052851948695669,2,0.1095983662355344,1,0,1,17,17.0,0,,,0,0,0,0,domestic,0,0,0,6,count,1,False,,300.0,5.703782474656201,,51482.291666666664,10.848993176388786,,54333.333333333336,10.90289319112079
Bánh Mochi nhân tổng hợp Yuki& Love 450g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,152000.0,152000.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,450.0,6.1092475827643655,,33777.77777777778,10.427558403052139,,33777.77777777778,10.427558403052139
Bánh Mochi đậu đỏ Royal Family 120g,Gói,Bánh Xốp - Bánh Quy,Bánh Kẹo,52000.0,52000.0,30,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,120.0,4.787491742782046,,43333.333333333336,10.676677440769609,,43333.333333333336,10.676677440769609
Bánh Mềm Kiểu Âu Vị Socola Opera 336g,Hộp,Kẹo - Chocolate,Bánh Kẹo,61500.0,61500.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,336.0,5.817111159963204,,18303.571428571428,9.814851479819497,,18303.571428571428,9.814851479819497
Bánh Oreo Chocolate 66.5g,Gói,Kẹo - Chocolate,Bánh Kẹo,10100.0,10100.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Oreo,household_giant,0,1,1,0,domestic,0,0,0,4,count,1,False,,66.5,4.197201947661808,,15187.969924812029,9.628258941155634,,15187.969924812029,9.628258941155634
Bánh Oreo vani 313.5g/303.6g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,53500.0,53500.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Oreo,household_giant,0,1,1,0,domestic,0,0,0,4,count,1,False,,303.6,5.715711045521475,,17621.870882740448,9.776896073350715,,17621.870882740448,9.776896073350715
Bánh Que DoaKbua vị Tomyum stick biscuit gói 62g,Gói,Bánh Snack,Bánh Kẹo,19900.0,19900.0,21,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,9,count,1,False,,62.0,4.127134385045092,,32096.774193548386,10.376510811655583,,32096.774193548386,10.376510811655583
Bánh Que DoaKbua vị mực sốt cay stick biscuit gói 62g,Gói,Bánh Snack,Bánh Kẹo,19900.0,19900.0,20,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,11,count,1,False,,62.0,4.127134385045092,,32096.774193548386,10.376510811655583,,32096.774193548386,10.376510811655583
Bánh Que vị SoCoLa Pocky hộp 40g,Hộp,Kẹo - Chocolate,Bánh Kẹo,16313.333333333334,17900.0,30,0.4666666666666667,0.1899441340782122,0.1057549220827591,2,0.1899441340782123,1,0,1,14,14.0,0,Pocky,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,40.0,3.6888794541139363,,40783.333333333336,10.616028780202708,,44750.0,10.708846723703001
Bánh Que đỏ Doakbua Stick Biscuit 115g,Gói,Bánh Snack,Bánh Kẹo,33600.0,33600.0,16,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,,,0,0,0,0,domestic,0,0,0,7,count,1,False,,115.0,4.74493212836325,,29217.391304347828,10.282519403576137,,29217.391304347828,10.282519403576137
Bánh Qui Coffê Joy Vị Cà Phê 312/360g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,50662.5,51300.0,32,0.09375,0.1325536062378167,0.0397489889236818,2,0.1325536062378167,1,0,1,3,3.0,0,,,0,0,0,0,domestic,0,0,0,8,count,1,False,,360.0,5.886104031450156,,14072.916666666666,9.5520074254745,,14250.0,9.564512185696797
Bánh Richy Kenju Kem dẻo đỏ 310g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,161829.62962962964,169000.0,27,0.5925925925925926,0.0715976331360946,0.037438212754177,2,0.0771191841937539,1,0,1,16,16.0,0,Richy,local_value,0,0,1,0,domestic,0,0,0,7,count,1,False,,310.0,5.736572297479192,,52203.10633213859,10.8628972803787,,54516.12903225806,10.906251882414109
Bánh Royal Family Mochi Đậu đỏ 180g,Hộp,Bánh Xốp - Bánh Quy,Bánh Kẹo,67700.0,67700.0,24,0.0,,0.0,1,0.0,0,0,1,0,0.0,0,Fami,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,180.0,5.19295685089021,,37611.11111111111,10.535054793998247,,37611.11111111111,10.535054793998247
Bánh Socola OREO Pie Cadbury hộp 360g,Hộp,Kẹo - Chocolate,Bánh Kẹo,61820.0,63900.0,25,0.16,0.2034428794992175,0.0786825396765791,2,0.2034428794992175,1,0,1,4,4.0,0,Oreo,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,360.0,5.886104031450156,,17172.222222222223,9.751048370224042,,17750.0,9.784140794903562
Bánh Socola Pie Cadbury Oreo hộp 180g,Hộp,Kẹo - Chocolate,Bánh Kẹo,30918.18181818182,36200.0,33,0.6363636363636364,0.229281767955801,0.1311391779327395,2,0.2974910394265233,1,0,1,21,21.0,0,Oreo,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,180.0,5.19295685089021,,17176.76767676768,9.751313033294798,,20111.11111111111,9.909027732911744
Bánh Socola Pie vị Dâu Oreo 180g,Hộp,Kẹo - Chocolate,Bánh Kẹo,31028.125,37000.0,32,0.65625,0.2459459459459459,0.1415259288260831,2,0.3261648745519714,1,0,1,21,21.0,0,Oreo,household_giant,0,1,1,0,domestic,0,0,0,7,count,1,False,,180.0,5.19295685089021,,17237.847222222223,9.75486266531984,,20555.555555555555,9.930886526724242
